Year,ScopeID,Sector,SubSector1,SubSector2,Emissions,LGA,Planning_Region,Metro_or_Regional,LGA_CODE18
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Federation,Riverina Murray,Regional,12870
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Forbes,Central West and Orana,Regional,12900
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Georges River,Central River City,Six Cities,12930
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Gilgandra,Central West and Orana,Regional,12950
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Glen Innes Severn,New England North West,Regional,13010
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Greater Hume Shire,Riverina Murray,Regional,13340
2016,1,Transport,Aviation (domestic),Aviation (domestic),"4,872.10",Griffith,Riverina Murray,Regional,13450
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Gunnedah,New England North West,Regional,13550
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Gwydir,New England North West,Regional,13660
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Hawkesbury,Western Parkland City,Six Cities,13800
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Hay,Riverina Murray,Regional,13850
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Hilltops,South East and Tablelands,Regional,13910
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Hornsby,Eastern Harbour City,Six Cities,14000
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Hunters Hill,Eastern Harbour City,Six Cities,14100
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Inner West,Eastern Harbour City,Six Cities,14170
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Inverell,New England North West,Regional,14200
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Junee,Riverina Murray,Regional,14300
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Kempsey,North Coast,Regional,14350
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Kiama,Illawarra-Shoalhaven City,Six Cities,14400
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Ku-Ring-Gai,Eastern Harbour City,Six Cities,14500
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Kyogle,North Coast,Regional,14550
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Lachlan,Central West and Orana,Regional,14600
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Lake Macquarie,Lower Hunter and Greater Newcastle City,Six Cities,14650
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Lane Cove,Eastern Harbour City,Six Cities,14700
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Leeton,Riverina Murray,Regional,14750
2016,1,Transport,Aviation (domestic),Aviation (domestic),"1,725.10",Lismore,North Coast,Regional,14850
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Lithgow,Central West and Orana,Regional,14870
