Year,ScopeID,Sector,SubSector1,SubSector2,Emissions,LGA,Planning_Region,Metro_or_Regional,LGA_CODE18
2016,1,Industrial Process and Product Use,,,4958,Cowra,Central West and Orana,Regional,12350
2016,1,Industrial Process and Product Use,,,88388,Cumberland,Central River City,Six Cities,12380
2016,1,Industrial Process and Product Use,,,20132,Dubbo Regional,Central West and Orana,Regional,12390
2016,1,Industrial Process and Product Use,,,3564,Dungog,Upper Hunter,Regional,12700
2016,1,Industrial Process and Product Use,,,3521,Edward River,Riverina Murray,Regional,12730
2016,1,Industrial Process and Product Use,,,14850,Eurobodalla,South East and Tablelands,Regional,12750
2016,1,Industrial Process and Product Use,,,103795,Fairfield,Western Parkland City,Six Cities,12850
2016,1,Industrial Process and Product Use,,,22950,Federation,Riverina Murray,Regional,12870
2016,1,Industrial Process and Product Use,,,3845,Forbes,Central West and Orana,Regional,12900
2016,1,Industrial Process and Product Use,,,59983,Georges River,Central River City,Six Cities,12930
2016,1,Industrial Process and Product Use,,,1683,Gilgandra,Central West and Orana,Regional,12950
2016,1,Industrial Process and Product Use,,,3499,Glen Innes Severn,New England North West,Regional,13010
2016,1,Industrial Process and Product Use,,,66010,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2016,1,Industrial Process and Product Use,,,5913,Greater Hume Shire,Riverina Murray,Regional,13340
2016,1,Industrial Process and Product Use,,,10322,Griffith,Riverina Murray,Regional,13450
2016,1,Industrial Process and Product Use,,,4892,Gunnedah,New England North West,Regional,13550
2016,1,Industrial Process and Product Use,,,2086,Gwydir,New England North West,Regional,13660
2016,1,Industrial Process and Product Use,,,25983,Hawkesbury,Western Parkland City,Six Cities,13800
