Year,ScopeID,Sector,SubSector1,SubSector2,Emissions,LGA,Planning_Region,Metro_or_Regional,LGA_CODE18
2016,1,Agriculture,Beef,,20780,Albury,Riverina Murray,Regional,10050
2016,1,Agriculture,Dairy,,1350,Albury,Riverina Murray,Regional,10050
2016,1,Agriculture,Goat,,0,Albury,Riverina Murray,Regional,10050
2016,1,Agriculture,Other Livestock,,10,Albury,Riverina Murray,Regional,10050
2016,1,Agriculture,Poultry,,0,Albury,Riverina Murray,Regional,10050
2016,1,Agriculture,Sheep,,5700,Albury,Riverina Murray,Regional,10050
2016,1,Agriculture,Pig,,200,Albury,Riverina Murray,Regional,10050
2016,1,Agriculture,Crop,,740,Albury,Riverina Murray,Regional,10050
2017,1,Agriculture,Beef,,22200,Albury,Riverina Murray,Regional,10050
2017,1,Agriculture,Dairy,,1200,Albury,Riverina Murray,Regional,10050
2017,1,Agriculture,Goat,,0,Albury,Riverina Murray,Regional,10050
2017,1,Agriculture,Other Livestock,,10,Albury,Riverina Murray,Regional,10050
2017,1,Agriculture,Poultry,,0,Albury,Riverina Murray,Regional,10050
2017,1,Agriculture,Sheep,,5920,Albury,Riverina Murray,Regional,10050
2017,1,Agriculture,Pig,,210,Albury,Riverina Murray,Regional,10050
2017,1,Agriculture,Crop,,830,Albury,Riverina Murray,Regional,10050
2018,1,Agriculture,Beef,,19660,Albury,Riverina Murray,Regional,10050
2018,1,Agriculture,Dairy,,1260,Albury,Riverina Murray,Regional,10050
2018,1,Agriculture,Goat,,0,Albury,Riverina Murray,Regional,10050
2018,1,Agriculture,Other Livestock,,10,Albury,Riverina Murray,Regional,10050
2018,1,Agriculture,Poultry,,0,Albury,Riverina Murray,Regional,10050
2018,1,Agriculture,Sheep,,5570,Albury,Riverina Murray,Regional,10050
2018,1,Agriculture,Pig,,190,Albury,Riverina Murray,Regional,10050
2018,1,Agriculture,Crop,,640,Albury,Riverina Murray,Regional,10050
2019,1,Agriculture,Beef,,16850,Albury,Riverina Murray,Regional,10050
2019,1,Agriculture,Dairy,,1090,Albury,Riverina Murray,Regional,10050
2019,1,Agriculture,Goat,,0,Albury,Riverina Murray,Regional,10050
2019,1,Agriculture,Other Livestock,,10,Albury,Riverina Murray,Regional,10050
2019,1,Agriculture,Poultry,,0,Albury,Riverina Murray,Regional,10050
2019,1,Agriculture,Sheep,,5010,Albury,Riverina Murray,Regional,10050
2019,1,Agriculture,Pig,,180,Albury,Riverina Murray,Regional,10050
2019,1,Agriculture,Crop,,520,Albury,Riverina Murray,Regional,10050
2016,1,Agriculture,Beef,,352910,Armidale Regional,New England North West,Regional,10130
2016,1,Agriculture,Dairy,,6830,Armidale Regional,New England North West,Regional,10130
2016,1,Agriculture,Goat,,180,Armidale Regional,New England North West,Regional,10130
2016,1,Agriculture,Other Livestock,,1630,Armidale Regional,New England North West,Regional,10130
2016,1,Agriculture,Poultry,,10,Armidale Regional,New England North West,Regional,10130
2016,1,Agriculture,Sheep,,134830,Armidale Regional,New England North West,Regional,10130
2016,1,Agriculture,Pig,,330,Armidale Regional,New England North West,Regional,10130
2016,1,Agriculture,Crop,,22020,Armidale Regional,New England North West,Regional,10130
2017,1,Agriculture,Beef,,377090,Armidale Regional,New England North West,Regional,10130
2017,1,Agriculture,Dairy,,6100,Armidale Regional,New England North West,Regional,10130
2017,1,Agriculture,Goat,,180,Armidale Regional,New England North West,Regional,10130
2017,1,Agriculture,Other Livestock,,1630,Armidale Regional,New England North West,Regional,10130
2017,1,Agriculture,Poultry,,10,Armidale Regional,New England North West,Regional,10130
2017,1,Agriculture,Sheep,,140080,Armidale Regional,New England North West,Regional,10130
2017,1,Agriculture,Pig,,340,Armidale Regional,New England North West,Regional,10130
2017,1,Agriculture,Crop,,25490,Armidale Regional,New England North West,Regional,10130
2018,1,Agriculture,Beef,,334020,Armidale Regional,New England North West,Regional,10130
2018,1,Agriculture,Dairy,,6380,Armidale Regional,New England North West,Regional,10130
2018,1,Agriculture,Goat,,180,Armidale Regional,New England North West,Regional,10130
2018,1,Agriculture,Other Livestock,,1630,Armidale Regional,New England North West,Regional,10130
2018,1,Agriculture,Poultry,,10,Armidale Regional,New England North West,Regional,10130
2018,1,Agriculture,Sheep,,131760,Armidale Regional,New England North West,Regional,10130
2018,1,Agriculture,Pig,,310,Armidale Regional,New England North West,Regional,10130
2018,1,Agriculture,Crop,,21150,Armidale Regional,New England North West,Regional,10130
2019,1,Agriculture,Beef,,286160,Armidale Regional,New England North West,Regional,10130
2019,1,Agriculture,Dairy,,5540,Armidale Regional,New England North West,Regional,10130
2019,1,Agriculture,Goat,,180,Armidale Regional,New England North West,Regional,10130
2019,1,Agriculture,Other Livestock,,1630,Armidale Regional,New England North West,Regional,10130
2019,1,Agriculture,Poultry,,10,Armidale Regional,New England North West,Regional,10130
2019,1,Agriculture,Sheep,,118400,Armidale Regional,New England North West,Regional,10130
2019,1,Agriculture,Pig,,300,Armidale Regional,New England North West,Regional,10130
2019,1,Agriculture,Crop,,17800,Armidale Regional,New England North West,Regional,10130
2016,1,Agriculture,Beef,,8230,Ballina,North Coast,Regional,10250
2016,1,Agriculture,Dairy,,660,Ballina,North Coast,Regional,10250
2016,1,Agriculture,Goat,,10,Ballina,North Coast,Regional,10250
2016,1,Agriculture,Other Livestock,,150,Ballina,North Coast,Regional,10250
2016,1,Agriculture,Poultry,,10,Ballina,North Coast,Regional,10250
2016,1,Agriculture,Sheep,,30,Ballina,North Coast,Regional,10250
2016,1,Agriculture,Pig,,10,Ballina,North Coast,Regional,10250
2016,1,Agriculture,Crop,,4490,Ballina,North Coast,Regional,10250
2017,1,Agriculture,Beef,,8800,Ballina,North Coast,Regional,10250
2017,1,Agriculture,Dairy,,590,Ballina,North Coast,Regional,10250
2017,1,Agriculture,Goat,,10,Ballina,North Coast,Regional,10250
2017,1,Agriculture,Other Livestock,,150,Ballina,North Coast,Regional,10250
2017,1,Agriculture,Poultry,,10,Ballina,North Coast,Regional,10250
2017,1,Agriculture,Sheep,,30,Ballina,North Coast,Regional,10250
2017,1,Agriculture,Pig,,10,Ballina,North Coast,Regional,10250
2017,1,Agriculture,Crop,,4140,Ballina,North Coast,Regional,10250
2018,1,Agriculture,Beef,,7790,Ballina,North Coast,Regional,10250
2018,1,Agriculture,Dairy,,620,Ballina,North Coast,Regional,10250
2018,1,Agriculture,Goat,,10,Ballina,North Coast,Regional,10250
2018,1,Agriculture,Other Livestock,,150,Ballina,North Coast,Regional,10250
2018,1,Agriculture,Poultry,,20,Ballina,North Coast,Regional,10250
2018,1,Agriculture,Sheep,,30,Ballina,North Coast,Regional,10250
2018,1,Agriculture,Pig,,10,Ballina,North Coast,Regional,10250
2018,1,Agriculture,Crop,,4130,Ballina,North Coast,Regional,10250
2019,1,Agriculture,Beef,,6680,Ballina,North Coast,Regional,10250
2019,1,Agriculture,Dairy,,530,Ballina,North Coast,Regional,10250
2019,1,Agriculture,Goat,,10,Ballina,North Coast,Regional,10250
2019,1,Agriculture,Other Livestock,,150,Ballina,North Coast,Regional,10250
2019,1,Agriculture,Poultry,,10,Ballina,North Coast,Regional,10250
2019,1,Agriculture,Sheep,,30,Ballina,North Coast,Regional,10250
2019,1,Agriculture,Pig,,10,Ballina,North Coast,Regional,10250
2019,1,Agriculture,Crop,,3150,Ballina,North Coast,Regional,10250
2016,1,Agriculture,Beef,,29910,Balranald,Far West,Regional,10300
2016,1,Agriculture,Dairy,,0,Balranald,Far West,Regional,10300
2016,1,Agriculture,Goat,,340,Balranald,Far West,Regional,10300
2016,1,Agriculture,Other Livestock,,50,Balranald,Far West,Regional,10300
2016,1,Agriculture,Poultry,,0,Balranald,Far West,Regional,10300
2016,1,Agriculture,Sheep,,88570,Balranald,Far West,Regional,10300
2016,1,Agriculture,Pig,,80,Balranald,Far West,Regional,10300
2016,1,Agriculture,Crop,,10100,Balranald,Far West,Regional,10300
2017,1,Agriculture,Beef,,31960,Balranald,Far West,Regional,10300
2017,1,Agriculture,Dairy,,0,Balranald,Far West,Regional,10300
2017,1,Agriculture,Goat,,340,Balranald,Far West,Regional,10300
2017,1,Agriculture,Other Livestock,,50,Balranald,Far West,Regional,10300
2017,1,Agriculture,Poultry,,0,Balranald,Far West,Regional,10300
2017,1,Agriculture,Sheep,,92020,Balranald,Far West,Regional,10300
2017,1,Agriculture,Pig,,80,Balranald,Far West,Regional,10300
2017,1,Agriculture,Crop,,11460,Balranald,Far West,Regional,10300
2018,1,Agriculture,Beef,,28310,Balranald,Far West,Regional,10300
2018,1,Agriculture,Dairy,,0,Balranald,Far West,Regional,10300
2018,1,Agriculture,Goat,,340,Balranald,Far West,Regional,10300
2018,1,Agriculture,Other Livestock,,50,Balranald,Far West,Regional,10300
2018,1,Agriculture,Poultry,,0,Balranald,Far West,Regional,10300
2018,1,Agriculture,Sheep,,86550,Balranald,Far West,Regional,10300
2018,1,Agriculture,Pig,,80,Balranald,Far West,Regional,10300
2018,1,Agriculture,Crop,,7990,Balranald,Far West,Regional,10300
2019,1,Agriculture,Beef,,24250,Balranald,Far West,Regional,10300
2019,1,Agriculture,Dairy,,0,Balranald,Far West,Regional,10300
2019,1,Agriculture,Goat,,340,Balranald,Far West,Regional,10300
2019,1,Agriculture,Other Livestock,,50,Balranald,Far West,Regional,10300
2019,1,Agriculture,Poultry,,0,Balranald,Far West,Regional,10300
2019,1,Agriculture,Sheep,,77780,Balranald,Far West,Regional,10300
2019,1,Agriculture,Pig,,70,Balranald,Far West,Regional,10300
2019,1,Agriculture,Crop,,5380,Balranald,Far West,Regional,10300
2016,1,Agriculture,Beef,,71500,Bathurst Regional,Central West and Orana,Regional,10470
2016,1,Agriculture,Dairy,,1040,Bathurst Regional,Central West and Orana,Regional,10470
2016,1,Agriculture,Goat,,20,Bathurst Regional,Central West and Orana,Regional,10470
2016,1,Agriculture,Other Livestock,,440,Bathurst Regional,Central West and Orana,Regional,10470
2016,1,Agriculture,Poultry,,10,Bathurst Regional,Central West and Orana,Regional,10470
2016,1,Agriculture,Sheep,,86670,Bathurst Regional,Central West and Orana,Regional,10470
2016,1,Agriculture,Pig,,0,Bathurst Regional,Central West and Orana,Regional,10470
2016,1,Agriculture,Crop,,9850,Bathurst Regional,Central West and Orana,Regional,10470
2017,1,Agriculture,Beef,,76400,Bathurst Regional,Central West and Orana,Regional,10470
2017,1,Agriculture,Dairy,,930,Bathurst Regional,Central West and Orana,Regional,10470
2017,1,Agriculture,Goat,,20,Bathurst Regional,Central West and Orana,Regional,10470
2017,1,Agriculture,Other Livestock,,440,Bathurst Regional,Central West and Orana,Regional,10470
2017,1,Agriculture,Poultry,,10,Bathurst Regional,Central West and Orana,Regional,10470
2017,1,Agriculture,Sheep,,90040,Bathurst Regional,Central West and Orana,Regional,10470
2017,1,Agriculture,Pig,,10,Bathurst Regional,Central West and Orana,Regional,10470
2017,1,Agriculture,Crop,,9910,Bathurst Regional,Central West and Orana,Regional,10470
2018,1,Agriculture,Beef,,67680,Bathurst Regional,Central West and Orana,Regional,10470
2018,1,Agriculture,Dairy,,970,Bathurst Regional,Central West and Orana,Regional,10470
2018,1,Agriculture,Goat,,20,Bathurst Regional,Central West and Orana,Regional,10470
2018,1,Agriculture,Other Livestock,,440,Bathurst Regional,Central West and Orana,Regional,10470
2018,1,Agriculture,Poultry,,10,Bathurst Regional,Central West and Orana,Regional,10470
2018,1,Agriculture,Sheep,,84690,Bathurst Regional,Central West and Orana,Regional,10470
2018,1,Agriculture,Pig,,0,Bathurst Regional,Central West and Orana,Regional,10470
2018,1,Agriculture,Crop,,9110,Bathurst Regional,Central West and Orana,Regional,10470
2019,1,Agriculture,Beef,,57980,Bathurst Regional,Central West and Orana,Regional,10470
2019,1,Agriculture,Dairy,,850,Bathurst Regional,Central West and Orana,Regional,10470
2019,1,Agriculture,Goat,,20,Bathurst Regional,Central West and Orana,Regional,10470
2019,1,Agriculture,Other Livestock,,440,Bathurst Regional,Central West and Orana,Regional,10470
2019,1,Agriculture,Poultry,,10,Bathurst Regional,Central West and Orana,Regional,10470
2019,1,Agriculture,Sheep,,76110,Bathurst Regional,Central West and Orana,Regional,10470
2019,1,Agriculture,Pig,,0,Bathurst Regional,Central West and Orana,Regional,10470
2019,1,Agriculture,Crop,,8340,Bathurst Regional,Central West and Orana,Regional,10470
2016,1,Agriculture,Beef,,0,Bayside,Eastern Harbour City,Six Cities,10500
2016,1,Agriculture,Dairy,,0,Bayside,Eastern Harbour City,Six Cities,10500
2016,1,Agriculture,Goat,,0,Bayside,Eastern Harbour City,Six Cities,10500
2016,1,Agriculture,Other Livestock,,0,Bayside,Eastern Harbour City,Six Cities,10500
2016,1,Agriculture,Poultry,,0,Bayside,Eastern Harbour City,Six Cities,10500
2016,1,Agriculture,Sheep,,0,Bayside,Eastern Harbour City,Six Cities,10500
2016,1,Agriculture,Pig,,0,Bayside,Eastern Harbour City,Six Cities,10500
2016,1,Agriculture,Crop,,10,Bayside,Eastern Harbour City,Six Cities,10500
2017,1,Agriculture,Beef,,0,Bayside,Eastern Harbour City,Six Cities,10500
2017,1,Agriculture,Dairy,,0,Bayside,Eastern Harbour City,Six Cities,10500
2017,1,Agriculture,Goat,,0,Bayside,Eastern Harbour City,Six Cities,10500
2017,1,Agriculture,Other Livestock,,0,Bayside,Eastern Harbour City,Six Cities,10500
2017,1,Agriculture,Poultry,,0,Bayside,Eastern Harbour City,Six Cities,10500
2017,1,Agriculture,Sheep,,0,Bayside,Eastern Harbour City,Six Cities,10500
2017,1,Agriculture,Pig,,0,Bayside,Eastern Harbour City,Six Cities,10500
2017,1,Agriculture,Crop,,10,Bayside,Eastern Harbour City,Six Cities,10500
2018,1,Agriculture,Beef,,0,Bayside,Eastern Harbour City,Six Cities,10500
2018,1,Agriculture,Dairy,,0,Bayside,Eastern Harbour City,Six Cities,10500
2018,1,Agriculture,Goat,,0,Bayside,Eastern Harbour City,Six Cities,10500
2018,1,Agriculture,Other Livestock,,0,Bayside,Eastern Harbour City,Six Cities,10500
2018,1,Agriculture,Poultry,,0,Bayside,Eastern Harbour City,Six Cities,10500
2018,1,Agriculture,Sheep,,0,Bayside,Eastern Harbour City,Six Cities,10500
2018,1,Agriculture,Pig,,0,Bayside,Eastern Harbour City,Six Cities,10500
2018,1,Agriculture,Crop,,10,Bayside,Eastern Harbour City,Six Cities,10500
2019,1,Agriculture,Beef,,0,Bayside,Eastern Harbour City,Six Cities,10500
2019,1,Agriculture,Dairy,,0,Bayside,Eastern Harbour City,Six Cities,10500
2019,1,Agriculture,Goat,,0,Bayside,Eastern Harbour City,Six Cities,10500
2019,1,Agriculture,Other Livestock,,0,Bayside,Eastern Harbour City,Six Cities,10500
2019,1,Agriculture,Poultry,,0,Bayside,Eastern Harbour City,Six Cities,10500
2019,1,Agriculture,Sheep,,0,Bayside,Eastern Harbour City,Six Cities,10500
2019,1,Agriculture,Pig,,0,Bayside,Eastern Harbour City,Six Cities,10500
2019,1,Agriculture,Crop,,10,Bayside,Eastern Harbour City,Six Cities,10500
2016,1,Agriculture,Beef,,34740,Bega Valley,South East and Tablelands,Regional,10550
2016,1,Agriculture,Dairy,,118550,Bega Valley,South East and Tablelands,Regional,10550
2016,1,Agriculture,Goat,,70,Bega Valley,South East and Tablelands,Regional,10550
2016,1,Agriculture,Other Livestock,,250,Bega Valley,South East and Tablelands,Regional,10550
2016,1,Agriculture,Poultry,,0,Bega Valley,South East and Tablelands,Regional,10550
2016,1,Agriculture,Sheep,,9550,Bega Valley,South East and Tablelands,Regional,10550
2016,1,Agriculture,Pig,,120,Bega Valley,South East and Tablelands,Regional,10550
2016,1,Agriculture,Crop,,6880,Bega Valley,South East and Tablelands,Regional,10550
2017,1,Agriculture,Beef,,37120,Bega Valley,South East and Tablelands,Regional,10550
2017,1,Agriculture,Dairy,,105870,Bega Valley,South East and Tablelands,Regional,10550
2017,1,Agriculture,Goat,,70,Bega Valley,South East and Tablelands,Regional,10550
2017,1,Agriculture,Other Livestock,,250,Bega Valley,South East and Tablelands,Regional,10550
2017,1,Agriculture,Poultry,,0,Bega Valley,South East and Tablelands,Regional,10550
2017,1,Agriculture,Sheep,,9920,Bega Valley,South East and Tablelands,Regional,10550
2017,1,Agriculture,Pig,,130,Bega Valley,South East and Tablelands,Regional,10550
2017,1,Agriculture,Crop,,7000,Bega Valley,South East and Tablelands,Regional,10550
2018,1,Agriculture,Beef,,32880,Bega Valley,South East and Tablelands,Regional,10550
2018,1,Agriculture,Dairy,,110620,Bega Valley,South East and Tablelands,Regional,10550
2018,1,Agriculture,Goat,,70,Bega Valley,South East and Tablelands,Regional,10550
2018,1,Agriculture,Other Livestock,,250,Bega Valley,South East and Tablelands,Regional,10550
2018,1,Agriculture,Poultry,,0,Bega Valley,South East and Tablelands,Regional,10550
2018,1,Agriculture,Sheep,,9330,Bega Valley,South East and Tablelands,Regional,10550
2018,1,Agriculture,Pig,,120,Bega Valley,South East and Tablelands,Regional,10550
2018,1,Agriculture,Crop,,6340,Bega Valley,South East and Tablelands,Regional,10550
2019,1,Agriculture,Beef,,28170,Bega Valley,South East and Tablelands,Regional,10550
2019,1,Agriculture,Dairy,,96110,Bega Valley,South East and Tablelands,Regional,10550
2019,1,Agriculture,Goat,,70,Bega Valley,South East and Tablelands,Regional,10550
2019,1,Agriculture,Other Livestock,,250,Bega Valley,South East and Tablelands,Regional,10550
2019,1,Agriculture,Poultry,,0,Bega Valley,South East and Tablelands,Regional,10550
2019,1,Agriculture,Sheep,,8390,Bega Valley,South East and Tablelands,Regional,10550
2019,1,Agriculture,Pig,,110,Bega Valley,South East and Tablelands,Regional,10550
2019,1,Agriculture,Crop,,5610,Bega Valley,South East and Tablelands,Regional,10550
2016,1,Agriculture,Beef,,17940,Bellingen,North Coast,Regional,10600
2016,1,Agriculture,Dairy,,14780,Bellingen,North Coast,Regional,10600
2016,1,Agriculture,Goat,,110,Bellingen,North Coast,Regional,10600
2016,1,Agriculture,Other Livestock,,90,Bellingen,North Coast,Regional,10600
2016,1,Agriculture,Poultry,,0,Bellingen,North Coast,Regional,10600
2016,1,Agriculture,Sheep,,40,Bellingen,North Coast,Regional,10600
2016,1,Agriculture,Pig,,100,Bellingen,North Coast,Regional,10600
2016,1,Agriculture,Crop,,950,Bellingen,North Coast,Regional,10600
2017,1,Agriculture,Beef,,19170,Bellingen,North Coast,Regional,10600
2017,1,Agriculture,Dairy,,13200,Bellingen,North Coast,Regional,10600
2017,1,Agriculture,Goat,,110,Bellingen,North Coast,Regional,10600
2017,1,Agriculture,Other Livestock,,90,Bellingen,North Coast,Regional,10600
2017,1,Agriculture,Poultry,,0,Bellingen,North Coast,Regional,10600
2017,1,Agriculture,Sheep,,40,Bellingen,North Coast,Regional,10600
2017,1,Agriculture,Pig,,100,Bellingen,North Coast,Regional,10600
2017,1,Agriculture,Crop,,940,Bellingen,North Coast,Regional,10600
2018,1,Agriculture,Beef,,16980,Bellingen,North Coast,Regional,10600
2018,1,Agriculture,Dairy,,13790,Bellingen,North Coast,Regional,10600
2018,1,Agriculture,Goat,,110,Bellingen,North Coast,Regional,10600
2018,1,Agriculture,Other Livestock,,90,Bellingen,North Coast,Regional,10600
2018,1,Agriculture,Poultry,,0,Bellingen,North Coast,Regional,10600
2018,1,Agriculture,Sheep,,40,Bellingen,North Coast,Regional,10600
2018,1,Agriculture,Pig,,90,Bellingen,North Coast,Regional,10600
2018,1,Agriculture,Crop,,880,Bellingen,North Coast,Regional,10600
2019,1,Agriculture,Beef,,14550,Bellingen,North Coast,Regional,10600
2019,1,Agriculture,Dairy,,11980,Bellingen,North Coast,Regional,10600
2019,1,Agriculture,Goat,,110,Bellingen,North Coast,Regional,10600
2019,1,Agriculture,Other Livestock,,90,Bellingen,North Coast,Regional,10600
2019,1,Agriculture,Poultry,,0,Bellingen,North Coast,Regional,10600
2019,1,Agriculture,Sheep,,30,Bellingen,North Coast,Regional,10600
2019,1,Agriculture,Pig,,90,Bellingen,North Coast,Regional,10600
2019,1,Agriculture,Crop,,800,Bellingen,North Coast,Regional,10600
2016,1,Agriculture,Beef,,18070,Berrigan,Riverina Murray,Regional,10650
2016,1,Agriculture,Dairy,,44580,Berrigan,Riverina Murray,Regional,10650
2016,1,Agriculture,Goat,,0,Berrigan,Riverina Murray,Regional,10650
2016,1,Agriculture,Other Livestock,,90,Berrigan,Riverina Murray,Regional,10650
2016,1,Agriculture,Poultry,,0,Berrigan,Riverina Murray,Regional,10650
2016,1,Agriculture,Sheep,,29310,Berrigan,Riverina Murray,Regional,10650
2016,1,Agriculture,Pig,,4470,Berrigan,Riverina Murray,Regional,10650
2016,1,Agriculture,Crop,,24340,Berrigan,Riverina Murray,Regional,10650
2017,1,Agriculture,Beef,,19310,Berrigan,Riverina Murray,Regional,10650
2017,1,Agriculture,Dairy,,39810,Berrigan,Riverina Murray,Regional,10650
2017,1,Agriculture,Goat,,0,Berrigan,Riverina Murray,Regional,10650
2017,1,Agriculture,Other Livestock,,90,Berrigan,Riverina Murray,Regional,10650
2017,1,Agriculture,Poultry,,0,Berrigan,Riverina Murray,Regional,10650
2017,1,Agriculture,Sheep,,30450,Berrigan,Riverina Murray,Regional,10650
2017,1,Agriculture,Pig,,4700,Berrigan,Riverina Murray,Regional,10650
2017,1,Agriculture,Crop,,37320,Berrigan,Riverina Murray,Regional,10650
2018,1,Agriculture,Beef,,17100,Berrigan,Riverina Murray,Regional,10650
2018,1,Agriculture,Dairy,,41600,Berrigan,Riverina Murray,Regional,10650
2018,1,Agriculture,Goat,,0,Berrigan,Riverina Murray,Regional,10650
2018,1,Agriculture,Other Livestock,,90,Berrigan,Riverina Murray,Regional,10650
2018,1,Agriculture,Poultry,,0,Berrigan,Riverina Murray,Regional,10650
2018,1,Agriculture,Sheep,,28640,Berrigan,Riverina Murray,Regional,10650
2018,1,Agriculture,Pig,,4240,Berrigan,Riverina Murray,Regional,10650
2018,1,Agriculture,Crop,,28750,Berrigan,Riverina Murray,Regional,10650
2019,1,Agriculture,Beef,,14650,Berrigan,Riverina Murray,Regional,10650
2019,1,Agriculture,Dairy,,36140,Berrigan,Riverina Murray,Regional,10650
2019,1,Agriculture,Goat,,0,Berrigan,Riverina Murray,Regional,10650
2019,1,Agriculture,Other Livestock,,90,Berrigan,Riverina Murray,Regional,10650
2019,1,Agriculture,Poultry,,0,Berrigan,Riverina Murray,Regional,10650
2019,1,Agriculture,Sheep,,25740,Berrigan,Riverina Murray,Regional,10650
2019,1,Agriculture,Pig,,4070,Berrigan,Riverina Murray,Regional,10650
2019,1,Agriculture,Crop,,13470,Berrigan,Riverina Murray,Regional,10650
2016,1,Agriculture,Beef,,1500,Blacktown,Central River City,Six Cities,10750
2016,1,Agriculture,Dairy,,90,Blacktown,Central River City,Six Cities,10750
2016,1,Agriculture,Goat,,0,Blacktown,Central River City,Six Cities,10750
2016,1,Agriculture,Other Livestock,,0,Blacktown,Central River City,Six Cities,10750
2016,1,Agriculture,Poultry,,2830,Blacktown,Central River City,Six Cities,10750
2016,1,Agriculture,Sheep,,0,Blacktown,Central River City,Six Cities,10750
2016,1,Agriculture,Pig,,0,Blacktown,Central River City,Six Cities,10750
2016,1,Agriculture,Crop,,130,Blacktown,Central River City,Six Cities,10750
2017,1,Agriculture,Beef,,1600,Blacktown,Central River City,Six Cities,10750
2017,1,Agriculture,Dairy,,80,Blacktown,Central River City,Six Cities,10750
2017,1,Agriculture,Goat,,0,Blacktown,Central River City,Six Cities,10750
2017,1,Agriculture,Other Livestock,,0,Blacktown,Central River City,Six Cities,10750
2017,1,Agriculture,Poultry,,3030,Blacktown,Central River City,Six Cities,10750
2017,1,Agriculture,Sheep,,0,Blacktown,Central River City,Six Cities,10750
2017,1,Agriculture,Pig,,0,Blacktown,Central River City,Six Cities,10750
2017,1,Agriculture,Crop,,120,Blacktown,Central River City,Six Cities,10750
2018,1,Agriculture,Beef,,1420,Blacktown,Central River City,Six Cities,10750
2018,1,Agriculture,Dairy,,90,Blacktown,Central River City,Six Cities,10750
2018,1,Agriculture,Goat,,0,Blacktown,Central River City,Six Cities,10750
2018,1,Agriculture,Other Livestock,,0,Blacktown,Central River City,Six Cities,10750
2018,1,Agriculture,Poultry,,3320,Blacktown,Central River City,Six Cities,10750
2018,1,Agriculture,Sheep,,0,Blacktown,Central River City,Six Cities,10750
2018,1,Agriculture,Pig,,0,Blacktown,Central River City,Six Cities,10750
2018,1,Agriculture,Crop,,120,Blacktown,Central River City,Six Cities,10750
2019,1,Agriculture,Beef,,1220,Blacktown,Central River City,Six Cities,10750
2019,1,Agriculture,Dairy,,80,Blacktown,Central River City,Six Cities,10750
2019,1,Agriculture,Goat,,0,Blacktown,Central River City,Six Cities,10750
2019,1,Agriculture,Other Livestock,,0,Blacktown,Central River City,Six Cities,10750
2019,1,Agriculture,Poultry,,2820,Blacktown,Central River City,Six Cities,10750
2019,1,Agriculture,Sheep,,0,Blacktown,Central River City,Six Cities,10750
2019,1,Agriculture,Pig,,0,Blacktown,Central River City,Six Cities,10750
2019,1,Agriculture,Crop,,100,Blacktown,Central River City,Six Cities,10750
2016,1,Agriculture,Beef,,27050,Bland,Riverina Murray,Regional,10800
2016,1,Agriculture,Dairy,,160,Bland,Riverina Murray,Regional,10800
2016,1,Agriculture,Goat,,220,Bland,Riverina Murray,Regional,10800
2016,1,Agriculture,Other Livestock,,120,Bland,Riverina Murray,Regional,10800
2016,1,Agriculture,Poultry,,2940,Bland,Riverina Murray,Regional,10800
2016,1,Agriculture,Sheep,,148280,Bland,Riverina Murray,Regional,10800
2016,1,Agriculture,Pig,,20220,Bland,Riverina Murray,Regional,10800
2016,1,Agriculture,Crop,,48560,Bland,Riverina Murray,Regional,10800
2017,1,Agriculture,Beef,,28900,Bland,Riverina Murray,Regional,10800
2017,1,Agriculture,Dairy,,150,Bland,Riverina Murray,Regional,10800
2017,1,Agriculture,Goat,,220,Bland,Riverina Murray,Regional,10800
2017,1,Agriculture,Other Livestock,,120,Bland,Riverina Murray,Regional,10800
2017,1,Agriculture,Poultry,,3160,Bland,Riverina Murray,Regional,10800
2017,1,Agriculture,Sheep,,154050,Bland,Riverina Murray,Regional,10800
2017,1,Agriculture,Pig,,21230,Bland,Riverina Murray,Regional,10800
2017,1,Agriculture,Crop,,64030,Bland,Riverina Murray,Regional,10800
2018,1,Agriculture,Beef,,25600,Bland,Riverina Murray,Regional,10800
2018,1,Agriculture,Dairy,,150,Bland,Riverina Murray,Regional,10800
2018,1,Agriculture,Goat,,220,Bland,Riverina Murray,Regional,10800
2018,1,Agriculture,Other Livestock,,120,Bland,Riverina Murray,Regional,10800
2018,1,Agriculture,Poultry,,3460,Bland,Riverina Murray,Regional,10800
2018,1,Agriculture,Sheep,,144900,Bland,Riverina Murray,Regional,10800
2018,1,Agriculture,Pig,,19170,Bland,Riverina Murray,Regional,10800
2018,1,Agriculture,Crop,,35540,Bland,Riverina Murray,Regional,10800
2019,1,Agriculture,Beef,,21930,Bland,Riverina Murray,Regional,10800
2019,1,Agriculture,Dairy,,130,Bland,Riverina Murray,Regional,10800
2019,1,Agriculture,Goat,,220,Bland,Riverina Murray,Regional,10800
2019,1,Agriculture,Other Livestock,,120,Bland,Riverina Murray,Regional,10800
2019,1,Agriculture,Poultry,,2940,Bland,Riverina Murray,Regional,10800
2019,1,Agriculture,Sheep,,130220,Bland,Riverina Murray,Regional,10800
2019,1,Agriculture,Pig,,18380,Bland,Riverina Murray,Regional,10800
2019,1,Agriculture,Crop,,20200,Bland,Riverina Murray,Regional,10800
2016,1,Agriculture,Beef,,94970,Blayney,Central West and Orana,Regional,10850
2016,1,Agriculture,Dairy,,7410,Blayney,Central West and Orana,Regional,10850
2016,1,Agriculture,Goat,,210,Blayney,Central West and Orana,Regional,10850
