Year,ScopeID,Sector,SubSector1,SubSector2,Emissions,LGA,Planning_Region,Metro_or_Regional,LGA_CODE18
2017,1,Waste,Solid Waste,," 10,720 ",Moree Plains,New England North West,Regional,15300
2017,1,Waste,Solid Waste,, -   ,Mosman,Eastern Harbour City,Six Cities,15350
2017,1,Waste,Solid Waste,," 12,579 ",Murray River,Riverina Murray,Regional,15520
2017,1,Waste,Solid Waste,," 1,164 ",Murrumbidgee,Riverina Murray,Regional,15560
2017,1,Waste,Solid Waste,," 26,542 ",Muswellbrook,Upper Hunter,Regional,15650
2017,1,Waste,Solid Waste,, 186 ,Nambucca,North Coast,Regional,15700
2017,1,Waste,Solid Waste,," 11,969 ",Narrabri,New England North West,Regional,15750
2017,1,Waste,Solid Waste,," 3,504 ",Narrandera,Riverina Murray,Regional,15800
2017,1,Waste,Solid Waste,," 11,520 ",Narromine,Central West and Orana,Regional,15850
2017,1,Waste,Solid Waste,," 174,829 ",Newcastle,Lower Hunter and Greater Newcastle City,Six Cities,15900
2017,1,Waste,Solid Waste,, -   ,North Sydney,Eastern Harbour City,Six Cities,15950
2017,1,Waste,Solid Waste,," 80,997 ",Northern Beaches,Eastern Harbour City,Six Cities,15990
2017,1,Waste,Solid Waste,," 13,555 ",Oberon,Central West and Orana,Regional,16100
2017,1,Waste,Solid Waste,," 12,014 ",Orange,Central West and Orana,Regional,16150
2017,1,Waste,Solid Waste,," 6,425 ",Parkes,Central West and Orana,Regional,16200
2017,1,Waste,Solid Waste,, -   ,Parramatta,Central River City,Six Cities,16260
2017,1,Waste,Solid Waste,," 303,810 ",Penrith,Western Parkland City,Six Cities,16350
2017,1,Waste,Solid Waste,," 49,049 ",Port Macquarie-Hastings,North Coast,Regional,16380
2017,1,Waste,Solid Waste,," 14,567 ",Port Stephens,Lower Hunter and Greater Newcastle City,Six Cities,16400
2017,1,Waste,Solid Waste,," 1,806 ",Queanbeyan-Palerang Regional,South East and Tablelands,Regional,16490
2017,1,Waste,Solid Waste,, -   ,Randwick,Eastern Harbour City,Six Cities,16550
2017,1,Waste,Solid Waste,," 1,043 ",Richmond Valley,North Coast,Regional,16610
2017,1,Waste,Solid Waste,, -   ,Ryde,Eastern Harbour City,Six Cities,16700
2017,1,Waste,Solid Waste,," 20,056 ",Shellharbour,Illawarra-Shoalhaven City,Six Cities,16900
2017,1,Waste,Solid Waste,," 69,398 ",Shoalhaven,Illawarra-Shoalhaven City,Six Cities,16950
2017,1,Waste,Solid Waste,," 14,005 ",Singleton,Upper Hunter,Regional,17000
2017,1,Waste,Solid Waste,," 20,750 ",Snowy Monaro Regional,South East and Tablelands,Regional,17040
2017,1,Waste,Solid Waste,," 3,876 ",Snowy Valleys,Riverina Murray,Regional,17080
2017,1,Waste,Solid Waste,, -   ,Strathfield,Eastern Harbour City,Six Cities,17100
2017,1,Waste,Solid Waste,,"-191,042 ",Sutherland Shire,Central River City,Six Cities,17150
2017,1,Waste,Solid Waste,, -   ,Sydney,Eastern Harbour City,Six Cities,17200
2017,1,Waste,Solid Waste,," 34,902 ",Tamworth Regional,New England North West,Regional,17310
2017,1,Waste,Solid Waste,," 2,292 ",Temora,Riverina Murray,Regional,17350
2017,1,Waste,Solid Waste,," 2,786 ",Tenterfield,New England North West,Regional,17400
2017,1,Waste,Solid Waste,, -   ,The Hills Shire,Central River City,Six Cities,17420
2017,1,Waste,Solid Waste,," 57,173 ",Tweed,North Coast,Regional,17550
2017,1,Waste,Solid Waste,," 4,818 ",Upper Hunter Shire,Upper Hunter,Regional,17620
2017,1,Waste,Solid Waste,," 2,620 ",Upper Lachlan Shire,South East and Tablelands,Regional,17640
2017,1,Waste,Solid Waste,," 1,066 ",Uralla,New England North West,Regional,17650
2017,1,Waste,Solid Waste,," 41,475 ",Wagga Wagga,Riverina Murray,Regional,17750
2017,1,Waste,Solid Waste,," 2,375 ",Walcha,New England North West,Regional,17850
2017,1,Waste,Solid Waste,," 8,893 ",Walgett,Far West,Regional,17900
2017,1,Waste,Solid Waste,," 3,601 ",Warren,Central West and Orana,Regional,17950
2017,1,Waste,Solid Waste,," 4,769 ",Warrumbungle Shire,Central West and Orana,Regional,18020
2017,1,Waste,Solid Waste,, -   ,Waverley,Eastern Harbour City,Six Cities,18050
2017,1,Waste,Solid Waste,," 3,027 ",Weddin,Central West and Orana,Regional,18100
2017,1,Waste,Solid Waste,," 67,998 ",Wentworth,Far West,Regional,18200
2017,1,Waste,Solid Waste,, -   ,Willoughby,Eastern Harbour City,Six Cities,18250
2017,1,Waste,Solid Waste,, -   ,Wingecarribee,South East and Tablelands,Regional,18350
2017,1,Waste,Solid Waste,," 5,869 ",Wollondilly,Western Parkland City,Six Cities,18400
2017,1,Waste,Solid Waste,," 127,760 ",Wollongong,Illawarra-Shoalhaven City,Six Cities,18450
2017,1,Waste,Solid Waste,, -   ,Woollahra,Eastern Harbour City,Six Cities,18500
2017,1,Waste,Solid Waste,, 592 ,Yass Valley,South East and Tablelands,Regional,18710
2018,1,Waste,Solid Waste,," 48,327 ",Albury,Riverina Murray,Regional,10050
2018,1,Waste,Solid Waste,," 34,866 ",Armidale Regional,New England North West,Regional,10130
2018,1,Waste,Solid Waste,," 23,545 ",Ballina,North Coast,Regional,10250
2018,1,Waste,Solid Waste,," 6,719 ",Balranald,Far West,Regional,10300
2018,1,Waste,Solid Waste,," 38,629 ",Bathurst Regional,Central West and Orana,Regional,10470
2018,1,Waste,Solid Waste,, -   ,Bayside,Eastern Harbour City,Six Cities,10500
2018,1,Waste,Solid Waste,," 34,316 ",Bega Valley,South East and Tablelands,Regional,10550
2018,1,Waste,Solid Waste,," 1,580 ",Bellingen,North Coast,Regional,10600
2018,1,Waste,Solid Waste,," 4,357 ",Berrigan,Riverina Murray,Regional,10650
2018,1,Waste,Solid Waste,," 132,735 ",Blacktown,Central River City,Six Cities,10750
2018,1,Waste,Solid Waste,," 5,591 ",Bland,Riverina Murray,Regional,10800
2018,1,Waste,Solid Waste,," 9,109 ",Blayney,Central West and Orana,Regional,10850
2018,1,Waste,Solid Waste,," 31,082 ",Blue Mountains,Western Parkland City,Six Cities,10900
2018,1,Waste,Solid Waste,," 3,883 ",Bogan,Central West and Orana,Regional,10950
2018,1,Waste,Solid Waste,," 4,379 ",Bourke,Far West,Regional,11150
2018,1,Waste,Solid Waste,," 2,536 ",Brewarrina,Far West,Regional,11200
2018,1,Waste,Solid Waste,," 48,190 ",Broken Hill,Far West,Regional,11250
2018,1,Waste,Solid Waste,, -   ,Burwood,Eastern Harbour City,Six Cities,11300
2018,1,Waste,Solid Waste,, -   ,Byron,North Coast,Regional,11350
2018,1,Waste,Solid Waste,," 60,711 ",Cabonne,Central West and Orana,Regional,11400
2018,1,Waste,Solid Waste,," 32,210 ",Camden,Western Parkland City,Six Cities,11450
2018,1,Waste,Solid Waste,," 35,290 ",Campbelltown,Western Parkland City,Six Cities,11500
2018,1,Waste,Solid Waste,, -   ,Canada Bay,Eastern Harbour City,Six Cities,11520
2018,1,Waste,Solid Waste,," 18,291 ",Canterbury-Bankstown,Central River City,Six Cities,11570
2018,1,Waste,Solid Waste,," 2,052 ",Carrathool,Riverina Murray,Regional,11600
2018,1,Waste,Solid Waste,," 100,553 ",Central Coast,Central Coast City,Six Cities,11650
2018,1,Waste,Solid Waste,," 3,018 ",Central Darling,Far West,Regional,11700
2018,1,Waste,Solid Waste,," 40,462 ",Cessnock,Lower Hunter and Greater Newcastle City,Six Cities,11720
2018,1,Waste,Solid Waste,," 47,832 ",Clarence Valley,North Coast,Regional,11730
2018,1,Waste,Solid Waste,," 4,775 ",Cobar,Far West,Regional,11750
2018,1,Waste,Solid Waste,," 32,901 ",Coffs Harbour,North Coast,Regional,11800
2018,1,Waste,Solid Waste,," 1,292 ",Coolamon,Riverina Murray,Regional,12000
2018,1,Waste,Solid Waste,," 3,862 ",Coonamble,Central West and Orana,Regional,12150
2018,1,Waste,Solid Waste,," 69,067 ",Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2018,1,Waste,Solid Waste,," 18,869 ",Cowra,Central West and Orana,Regional,12350
2018,1,Waste,Solid Waste,, -   ,Cumberland,Central River City,Six Cities,12380
2018,1,Waste,Solid Waste,," 45,384 ",Dubbo Regional,Central West and Orana,Regional,12390
2018,1,Waste,Solid Waste,," 5,805 ",Dungog,Upper Hunter,Regional,12700
2018,1,Waste,Solid Waste,," 7,373 ",Edward River,Riverina Murray,Regional,12730
2018,1,Waste,Solid Waste,," 31,142 ",Eurobodalla,South East and Tablelands,Regional,12750
2018,1,Waste,Solid Waste,," 133,962 ",Fairfield,Western Parkland City,Six Cities,12850
2018,1,Waste,Solid Waste,," 4,112 ",Federation,Riverina Murray,Regional,12870
2018,1,Waste,Solid Waste,," 26,463 ",Forbes,Central West and Orana,Regional,12900
2018,1,Waste,Solid Waste,, -   ,Georges River,Central River City,Six Cities,12930
2018,1,Waste,Solid Waste,," 1,489 ",Gilgandra,Central West and Orana,Regional,12950
2018,1,Waste,Solid Waste,," 8,209 ",Glen Innes Severn,New England North West,Regional,13010
2018,1,Waste,Solid Waste,," 115,375 ",Goulburn Mulwaree,South East and Tablelands,Regional,13310
2018,1,Waste,Solid Waste,," 4,477 ",Greater Hume Shire,Riverina Murray,Regional,13340
2018,1,Waste,Solid Waste,," 40,719 ",Griffith,Riverina Murray,Regional,13450
2018,1,Waste,Solid Waste,," 21,345 ",Gunnedah,New England North West,Regional,13550
2018,1,Waste,Solid Waste,," 2,482 ",Gwydir,New England North West,Regional,13660
2018,1,Waste,Solid Waste,," 36,999 ",Hawkesbury,Western Parkland City,Six Cities,13800
2018,1,Waste,Solid Waste,," 2,415 ",Hay,Riverina Murray,Regional,13850
2018,1,Waste,Solid Waste,," 61,435 ",Hilltops,South East and Tablelands,Regional,13910
2018,1,Waste,Solid Waste,, -   ,Hornsby,Eastern Harbour City,Six Cities,14000
2018,1,Waste,Solid Waste,, -   ,Hunters Hill,Eastern Harbour City,Six Cities,14100
2018,1,Waste,Solid Waste,, -   ,Inner West,Eastern Harbour City,Six Cities,14170
2018,1,Waste,Solid Waste,," 22,859 ",Inverell,New England North West,Regional,14200
2018,1,Waste,Solid Waste,," 2,126 ",Junee,Riverina Murray,Regional,14300
2018,1,Waste,Solid Waste,," 23,779 ",Kempsey,North Coast,Regional,14350
2018,1,Waste,Solid Waste,, -   ,Kiama,Illawarra-Shoalhaven City,Six Cities,14400
2018,1,Waste,Solid Waste,, -   ,Ku-Ring-Gai,Eastern Harbour City,Six Cities,14500
2018,1,Waste,Solid Waste,," 4,865 ",Kyogle,North Coast,Regional,14550
2018,1,Waste,Solid Waste,," 11,490 ",Lachlan,Central West and Orana,Regional,14600
2018,1,Waste,Solid Waste,," 76,807 ",Lake Macquarie,Lower Hunter and Greater Newcastle City,Six Cities,14650
2018,1,Waste,Solid Waste,, -   ,Lane Cove,Eastern Harbour City,Six Cities,14700
2018,1,Waste,Solid Waste,," 23,858 ",Leeton,Riverina Murray,Regional,14750
2018,1,Waste,Solid Waste,," 53,536 ",Lismore,North Coast,Regional,14850
2018,1,Waste,Solid Waste,, -   ,Lithgow,Central West and Orana,Regional,14870
2018,1,Waste,Solid Waste,, -   ,Liverpool,Western Parkland City,Six Cities,14900
2018,1,Waste,Solid Waste,," 7,036 ",Liverpool Plains,New England North West,Regional,14920
2018,1,Waste,Solid Waste,," 3,121 ",Lockhart,Riverina Murray,Regional,14950
2018,1,Waste,Solid Waste,," 32,143 ",Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2018,1,Waste,Solid Waste,," 97,614 ",Mid-Coast,Upper Hunter,Regional,15240
2018,1,Waste,Solid Waste,," 36,536 ",Mid-Western Regional,Central West and Orana,Regional,15270
2018,1,Waste,Solid Waste,," 9,909 ",Moree Plains,New England North West,Regional,15300
2018,1,Waste,Solid Waste,, -   ,Mosman,Eastern Harbour City,Six Cities,15350
2018,1,Waste,Solid Waste,," 12,371 ",Murray River,Riverina Murray,Regional,15520
2018,1,Waste,Solid Waste,," 1,578 ",Murrumbidgee,Riverina Murray,Regional,15560
2018,1,Waste,Solid Waste,," 34,346 ",Muswellbrook,Upper Hunter,Regional,15650
2018,1,Waste,Solid Waste,, 288 ,Nambucca,North Coast,Regional,15700
2018,1,Waste,Solid Waste,," 21,180 ",Narrabri,New England North West,Regional,15750
2018,1,Waste,Solid Waste,, -   ,Narrandera,Riverina Murray,Regional,15800
2018,1,Waste,Solid Waste,," 16,102 ",Narromine,Central West and Orana,Regional,15850
2018,1,Waste,Solid Waste,," 261,507 ",Newcastle,Lower Hunter and Greater Newcastle City,Six Cities,15900
2018,1,Waste,Solid Waste,, -   ,North Sydney,Eastern Harbour City,Six Cities,15950
2018,1,Waste,Solid Waste,," 102,785 ",Northern Beaches,Eastern Harbour City,Six Cities,15990
2018,1,Waste,Solid Waste,," 7,103 ",Oberon,Central West and Orana,Regional,16100
2018,1,Waste,Solid Waste,," 22,985 ",Orange,Central West and Orana,Regional,16150
2018,1,Waste,Solid Waste,," 15,146 ",Parkes,Central West and Orana,Regional,16200
2018,1,Waste,Solid Waste,, -   ,Parramatta,Central River City,Six Cities,16260
2018,1,Waste,Solid Waste,," 276,958 ",Penrith,Western Parkland City,Six Cities,16350
2018,1,Waste,Solid Waste,," 66,490 ",Port Macquarie-Hastings,North Coast,Regional,16380
2018,1,Waste,Solid Waste,," 14,399 ",Port Stephens,Lower Hunter and Greater Newcastle City,Six Cities,16400
2018,1,Waste,Solid Waste,," 2,732 ",Queanbeyan-Palerang Regional,South East and Tablelands,Regional,16490
2018,1,Waste,Solid Waste,, -   ,Randwick,Eastern Harbour City,Six Cities,16550
2018,1,Waste,Solid Waste,, 70 ,Richmond Valley,North Coast,Regional,16610
2018,1,Waste,Solid Waste,, -   ,Ryde,Eastern Harbour City,Six Cities,16700
2018,1,Waste,Solid Waste,," 17,233 ",Shellharbour,Illawarra-Shoalhaven City,Six Cities,16900
2018,1,Waste,Solid Waste,," 104,490 ",Shoalhaven,Illawarra-Shoalhaven City,Six Cities,16950
2018,1,Waste,Solid Waste,," 17,694 ",Singleton,Upper Hunter,Regional,17000
2018,1,Waste,Solid Waste,," 27,735 ",Snowy Monaro Regional,South East and Tablelands,Regional,17040
2018,1,Waste,Solid Waste,," 4,210 ",Snowy Valleys,Riverina Murray,Regional,17080
2018,1,Waste,Solid Waste,, -   ,Strathfield,Eastern Harbour City,Six Cities,17100
2018,1,Waste,Solid Waste,," 128,278 ",Sutherland Shire,Central River City,Six Cities,17150
2018,1,Waste,Solid Waste,, -   ,Sydney,Eastern Harbour City,Six Cities,17200
2018,1,Waste,Solid Waste,," 38,039 ",Tamworth Regional,New England North West,Regional,17310
2018,1,Waste,Solid Waste,," 3,392 ",Temora,Riverina Murray,Regional,17350
2018,1,Waste,Solid Waste,," 4,224 ",Tenterfield,New England North West,Regional,17400
2018,1,Waste,Solid Waste,, -   ,The Hills Shire,Central River City,Six Cities,17420
2018,1,Waste,Solid Waste,," 44,825 ",Tweed,North Coast,Regional,17550
2018,1,Waste,Solid Waste,," 8,664 ",Upper Hunter Shire,Upper Hunter,Regional,17620
2018,1,Waste,Solid Waste,," 2,265 ",Upper Lachlan Shire,South East and Tablelands,Regional,17640
2018,1,Waste,Solid Waste,," 4,756 ",Uralla,New England North West,Regional,17650
2018,1,Waste,Solid Waste,," 42,710 ",Wagga Wagga,Riverina Murray,Regional,17750
2018,1,Waste,Solid Waste,," 2,449 ",Walcha,New England North West,Regional,17850
2018,1,Waste,Solid Waste,," 13,523 ",Walgett,Far West,Regional,17900
2018,1,Waste,Solid Waste,," 5,851 ",Warren,Central West and Orana,Regional,17950
2018,1,Waste,Solid Waste,," 6,391 ",Warrumbungle Shire,Central West and Orana,Regional,18020
2018,1,Waste,Solid Waste,, -   ,Waverley,Eastern Harbour City,Six Cities,18050
2018,1,Waste,Solid Waste,," 5,710 ",Weddin,Central West and Orana,Regional,18100
2018,1,Waste,Solid Waste,," 31,395 ",Wentworth,Far West,Regional,18200
2018,1,Waste,Solid Waste,, -   ,Willoughby,Eastern Harbour City,Six Cities,18250
2018,1,Waste,Solid Waste,,-72 ,Wingecarribee,South East and Tablelands,Regional,18350
2018,1,Waste,Solid Waste,," 8,456 ",Wollondilly,Western Parkland City,Six Cities,18400
2018,1,Waste,Solid Waste,," 129,655 ",Wollongong,Illawarra-Shoalhaven City,Six Cities,18450
2018,1,Waste,Solid Waste,, -   ,Woollahra,Eastern Harbour City,Six Cities,18500
2018,1,Waste,Solid Waste,," 9,253 ",Yass Valley,South East and Tablelands,Regional,18710
2019,1,Waste,Solid Waste,," 22,592 ",Albury,Riverina Murray,Regional,10050
2019,1,Waste,Solid Waste,," 48,044 ",Armidale Regional,New England North West,Regional,10130
2019,1,Waste,Solid Waste,," 4,233 ",Ballina,North Coast,Regional,10250
2019,1,Waste,Solid Waste,," 6,947 ",Balranald,Far West,Regional,10300
2019,1,Waste,Solid Waste,," 39,807 ",Bathurst Regional,Central West and Orana,Regional,10470
2019,1,Waste,Solid Waste,, -   ,Bayside,Eastern Harbour City,Six Cities,10500
2019,1,Waste,Solid Waste,," 33,084 ",Bega Valley,South East and Tablelands,Regional,10550
2019,1,Waste,Solid Waste,," 1,470 ",Bellingen,North Coast,Regional,10600
2019,1,Waste,Solid Waste,," 5,811 ",Berrigan,Riverina Murray,Regional,10650
2019,1,Waste,Solid Waste,," 181,747 ",Blacktown,Central River City,Six Cities,10750
2019,1,Waste,Solid Waste,," 5,005 ",Bland,Riverina Murray,Regional,10800
2019,1,Waste,Solid Waste,," 8,244 ",Blayney,Central West and Orana,Regional,10850
2019,1,Waste,Solid Waste,," 36,704 ",Blue Mountains,Western Parkland City,Six Cities,10900
2019,1,Waste,Solid Waste,," 4,098 ",Bogan,Central West and Orana,Regional,10950
2019,1,Waste,Solid Waste,," 4,366 ",Bourke,Far West,Regional,11150
2019,1,Waste,Solid Waste,," 3,726 ",Brewarrina,Far West,Regional,11200
2019,1,Waste,Solid Waste,," 51,241 ",Broken Hill,Far West,Regional,11250
2019,1,Waste,Solid Waste,, -   ,Burwood,Eastern Harbour City,Six Cities,11300
2019,1,Waste,Solid Waste,, -   ,Byron,North Coast,Regional,11350
2019,1,Waste,Solid Waste,," 68,193 ",Cabonne,Central West and Orana,Regional,11400
2019,1,Waste,Solid Waste,," 34,578 ",Camden,Western Parkland City,Six Cities,11450
2019,1,Waste,Solid Waste,," 34,253 ",Campbelltown,Western Parkland City,Six Cities,11500
2019,1,Waste,Solid Waste,, -   ,Canada Bay,Eastern Harbour City,Six Cities,11520
2019,1,Waste,Solid Waste,," 18,672 ",Canterbury-Bankstown,Central River City,Six Cities,11570
2019,1,Waste,Solid Waste,," 2,040 ",Carrathool,Riverina Murray,Regional,11600
2019,1,Waste,Solid Waste,," 93,970 ",Central Coast,Central Coast City,Six Cities,11650
2019,1,Waste,Solid Waste,," 3,150 ",Central Darling,Far West,Regional,11700
2019,1,Waste,Solid Waste,," 41,044 ",Cessnock,Lower Hunter and Greater Newcastle City,Six Cities,11720
2019,1,Waste,Solid Waste,," 52,659 ",Clarence Valley,North Coast,Regional,11730
2019,1,Waste,Solid Waste,," 4,383 ",Cobar,Far West,Regional,11750
2019,1,Waste,Solid Waste,," 39,222 ",Coffs Harbour,North Coast,Regional,11800
2019,1,Waste,Solid Waste,," 1,348 ",Coolamon,Riverina Murray,Regional,12000
2019,1,Waste,Solid Waste,," 8,677 ",Coonamble,Central West and Orana,Regional,12150
2019,1,Waste,Solid Waste,," 68,155 ",Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2019,1,Waste,Solid Waste,," 30,269 ",Cowra,Central West and Orana,Regional,12350
2019,1,Waste,Solid Waste,, -   ,Cumberland,Central River City,Six Cities,12380
2019,1,Waste,Solid Waste,," 42,039 ",Dubbo Regional,Central West and Orana,Regional,12390
2019,1,Waste,Solid Waste,," 6,654 ",Dungog,Upper Hunter,Regional,12700
2019,1,Waste,Solid Waste,," 8,936 ",Edward River,Riverina Murray,Regional,12730
2019,1,Waste,Solid Waste,," 40,078 ",Eurobodalla,South East and Tablelands,Regional,12750
2019,1,Waste,Solid Waste,," 139,081 ",Fairfield,Western Parkland City,Six Cities,12850
2019,1,Waste,Solid Waste,," 2,840 ",Federation,Riverina Murray,Regional,12870
2019,1,Waste,Solid Waste,," 39,340 ",Forbes,Central West and Orana,Regional,12900
2019,1,Waste,Solid Waste,, -   ,Georges River,Central River City,Six Cities,12930
2019,1,Waste,Solid Waste,," 3,202 ",Gilgandra,Central West and Orana,Regional,12950
2019,1,Waste,Solid Waste,," 10,368 ",Glen Innes Severn,New England North West,Regional,13010
2019,1,Waste,Solid Waste,," 71,619 ",Goulburn Mulwaree,South East and Tablelands,Regional,13310
2019,1,Waste,Solid Waste,," 7,487 ",Greater Hume Shire,Riverina Murray,Regional,13340
2019,1,Waste,Solid Waste,," 38,098 ",Griffith,Riverina Murray,Regional,13450
2019,1,Waste,Solid Waste,," 23,215 ",Gunnedah,New England North West,Regional,13550
2019,1,Waste,Solid Waste,," 3,071 ",Gwydir,New England North West,Regional,13660
2019,1,Waste,Solid Waste,," 38,936 ",Hawkesbury,Western Parkland City,Six Cities,13800
2019,1,Waste,Solid Waste,," 4,874 ",Hay,Riverina Murray,Regional,13850
2019,1,Waste,Solid Waste,," 72,963 ",Hilltops,South East and Tablelands,Regional,13910
2019,1,Waste,Solid Waste,, -   ,Hornsby,Eastern Harbour City,Six Cities,14000
2019,1,Waste,Solid Waste,, -   ,Hunters Hill,Eastern Harbour City,Six Cities,14100
2019,1,Waste,Solid Waste,, -   ,Inner West,Eastern Harbour City,Six Cities,14170
2019,1,Waste,Solid Waste,," 24,458 ",Inverell,New England North West,Regional,14200
2019,1,Waste,Solid Waste,," 1,748 ",Junee,Riverina Murray,Regional,14300
2019,1,Waste,Solid Waste,," 22,418 ",Kempsey,North Coast,Regional,14350
2019,1,Waste,Solid Waste,, -   ,Kiama,Illawarra-Shoalhaven City,Six Cities,14400
2019,1,Waste,Solid Waste,, -   ,Ku-Ring-Gai,Eastern Harbour City,Six Cities,14500
2019,1,Waste,Solid Waste,," 5,915 ",Kyogle,North Coast,Regional,14550
2019,1,Waste,Solid Waste,," 10,657 ",Lachlan,Central West and Orana,Regional,14600
2019,1,Waste,Solid Waste,," 70,145 ",Lake Macquarie,Lower Hunter and Greater Newcastle City,Six Cities,14650
2019,1,Waste,Solid Waste,, -   ,Lane Cove,Eastern Harbour City,Six Cities,14700
2019,1,Waste,Solid Waste,," 21,590 ",Leeton,Riverina Murray,Regional,14750
2019,1,Waste,Solid Waste,," 41,888 ",Lismore,North Coast,Regional,14850
2019,1,Waste,Solid Waste,, -   ,Lithgow,Central West and Orana,Regional,14870
2019,1,Waste,Solid Waste,, -   ,Liverpool,Western Parkland City,Six Cities,14900
2019,1,Waste,Solid Waste,," 10,178 ",Liverpool Plains,New England North West,Regional,14920
2019,1,Waste,Solid Waste,," 3,052 ",Lockhart,Riverina Murray,Regional,14950
2019,1,Waste,Solid Waste,," 30,941 ",Maitland,Lower Hunter and Greater Newcastle City,Six Cities,15050
2019,1,Waste,Solid Waste,," 134,179 ",Mid-Coast,Upper Hunter,Regional,15240
2019,1,Waste,Solid Waste,," 38,017 ",Mid-Western Regional,Central West and Orana,Regional,15270
2019,1,Waste,Solid Waste,," 15,145 ",Moree Plains,New England North West,Regional,15300
2019,1,Waste,Solid Waste,, -   ,Mosman,Eastern Harbour City,Six Cities,15350
2019,1,Waste,Solid Waste,," 25,745 ",Murray River,Riverina Murray,Regional,15520
2019,1,Waste,Solid Waste,," 2,319 ",Murrumbidgee,Riverina Murray,Regional,15560
2019,1,Waste,Solid Waste,," 36,327 ",Muswellbrook,Upper Hunter,Regional,15650
2019,1,Waste,Solid Waste,, 388 ,Nambucca,North Coast,Regional,15700
2019,1,Waste,Solid Waste,," 27,061 ",Narrabri,New England North West,Regional,15750
2019,1,Waste,Solid Waste,, -   ,Narrandera,Riverina Murray,Regional,15800
2019,1,Waste,Solid Waste,," 10,152 ",Narromine,Central West and Orana,Regional,15850
2019,1,Waste,Solid Waste,," 312,544 ",Newcastle,Lower Hunter and Greater Newcastle City,Six Cities,15900
2019,1,Waste,Solid Waste,, -   ,North Sydney,Eastern Harbour City,Six Cities,15950
2019,1,Waste,Solid Waste,," 99,203 ",Northern Beaches,Eastern Harbour City,Six Cities,15990
2019,1,Waste,Solid Waste,," 6,768 ",Oberon,Central West and Orana,Regional,16100
2019,1,Waste,Solid Waste,," 28,597 ",Orange,Central West and Orana,Regional,16150
2019,1,Waste,Solid Waste,," 15,404 ",Parkes,Central West and Orana,Regional,16200
2019,1,Waste,Solid Waste,, -   ,Parramatta,Central River City,Six Cities,16260
2019,1,Waste,Solid Waste,," 308,478 ",Penrith,Western Parkland City,Six Cities,16350
2019,1,Waste,Solid Waste,," 70,763 ",Port Macquarie-Hastings,North Coast,Regional,16380
2019,1,Waste,Solid Waste,," 4,894 ",Port Stephens,Lower Hunter and Greater Newcastle City,Six Cities,16400
2019,1,Waste,Solid Waste,," 4,047 ",Queanbeyan-Palerang Regional,South East and Tablelands,Regional,16490
2019,1,Waste,Solid Waste,, -   ,Randwick,Eastern Harbour City,Six Cities,16550
2019,1,Waste,Solid Waste,, 97 ,Richmond Valley,North Coast,Regional,16610
2019,1,Waste,Solid Waste,, -   ,Ryde,Eastern Harbour City,Six Cities,16700
2019,1,Waste,Solid Waste,," 17,705 ",Shellharbour,Illawarra-Shoalhaven City,Six Cities,16900
2019,1,Waste,Solid Waste,," 113,893 ",Shoalhaven,Illawarra-Shoalhaven City,Six Cities,16950
2019,1,Waste,Solid Waste,," 21,095 ",Singleton,Upper Hunter,Regional,17000
2019,1,Waste,Solid Waste,," 29,656 ",Snowy Monaro Regional,South East and Tablelands,Regional,17040
2019,1,Waste,Solid Waste,," 5,410 ",Snowy Valleys,Riverina Murray,Regional,17080
2019,1,Waste,Solid Waste,, -   ,Strathfield,Eastern Harbour City,Six Cities,17100
2019,1,Waste,Solid Waste,," 127,163 ",Sutherland Shire,Central River City,Six Cities,17150
2019,1,Waste,Solid Waste,, -   ,Sydney,Eastern Harbour City,Six Cities,17200
2019,1,Waste,Solid Waste,," 30,564 ",Tamworth Regional,New England North West,Regional,17310
2019,1,Waste,Solid Waste,," 4,449 ",Temora,Riverina Murray,Regional,17350
2019,1,Waste,Solid Waste,," 4,238 ",Tenterfield,New England North West,Regional,17400
2019,1,Waste,Solid Waste,, -   ,The Hills Shire,Central River City,Six Cities,17420
2019,1,Waste,Solid Waste,," 3,610 ",Tweed,North Coast,Regional,17550
2019,1,Waste,Solid Waste,," 4,839 ",Upper Hunter Shire,Upper Hunter,Regional,17620
2019,1,Waste,Solid Waste,," 9,577 ",Upper Lachlan Shire,South East and Tablelands,Regional,17640
2019,1,Waste,Solid Waste,," 5,255 ",Uralla,New England North West,Regional,17650
2019,1,Waste,Solid Waste,," 43,695 ",Wagga Wagga,Riverina Murray,Regional,17750
2019,1,Waste,Solid Waste,," 10,416 ",Walcha,New England North West,Regional,17850
2019,1,Waste,Solid Waste,," 12,263 ",Walgett,Far West,Regional,17900
2019,1,Waste,Solid Waste,," 6,473 ",Warren,Central West and Orana,Regional,17950
2019,1,Waste,Solid Waste,," 5,579 ",Warrumbungle Shire,Central West and Orana,Regional,18020
2019,1,Waste,Solid Waste,, -   ,Waverley,Eastern Harbour City,Six Cities,18050
2019,1,Waste,Solid Waste,," 5,840 ",Weddin,Central West and Orana,Regional,18100
2019,1,Waste,Solid Waste,," 52,742 ",Wentworth,Far West,Regional,18200
2019,1,Waste,Solid Waste,, -   ,Willoughby,Eastern Harbour City,Six Cities,18250
