Year,ScopeID,Sector,SubSector1,SubSector2,Emissions,LGA,Planning_Region,Metro_or_Regional,LGA_CODE18
2019,1,Electricity Generation,,,16234.6,Bayside,Eastern Harbour City,Six Cities,10500
2019,1,Electricity Generation,,,4462.1,Blacktown,Central River City,Six Cities,10750
2019,1,Electricity Generation,,,0,Broken Hill,Far West,Regional,11250
2019,1,Electricity Generation,,,822.5,Camden,Western Parkland City,Six Cities,11450
2019,1,Electricity Generation,,,6763694.1,Central Coast,Central Coast City,Six Cities,11650
2019,1,Electricity Generation,,,12481.2,Cumberland,Central River City,Six Cities,12380
2019,1,Electricity Generation,,,15440707.1,Lake Macquarie,Lower Hunter and Greater Newcastle City,Six Cities,14650
2019,1,Electricity Generation,,,5913863,Lithgow,Central West and Orana,Regional,14870
2019,1,Electricity Generation,,,22555014.6,Muswellbrook,Upper Hunter,Regional,15650
2019,1,Electricity Generation,,,52525,Narrabri,New England North West,Regional,15750
2019,1,Electricity Generation,,,3893.5,North Sydney,Eastern Harbour City,Six Cities,15950
2019,1,Electricity Generation,,,1146.3,Northern Beaches,Eastern Harbour City,Six Cities,15990
2019,1,Electricity Generation,,,583.1,Penrith,Western Parkland City,Six Cities,16350
2019,1,Electricity Generation,,,1328.2,Randwick,Eastern Harbour City,Six Cities,16550
2019,1,Electricity Generation,,,5977.7,Richmond Valley,North Coast,Regional,16610
2019,1,Electricity Generation,,,1219.9,Shoalhaven,Illawarra-Shoalhaven City,Six Cities,16950
2019,1,Electricity Generation,,,39647.6,Singleton,Upper Hunter,Regional,17000
2019,1,Electricity Generation,,,416.8,Snowy Monaro Regional,South East and Tablelands,Regional,17040
2019,1,Electricity Generation,,,9045.6,Sutherland Shire,Central River City,Six Cities,17150
2019,1,Electricity Generation,,,8146.3,Sydney,Eastern Harbour City,Six Cities,17200
2019,1,Electricity Generation,,,5254.9,Tweed,North Coast,Regional,17550
2019,1,Electricity Generation,,,208907.2,Wagga Wagga,Riverina Murray,Regional,17750
2019,1,Electricity Generation,,,255881.3,Wollondilly,Western Parkland City,Six Cities,18400
2019,1,Electricity Generation,,,355242.1,Wollongong,Illawarra-Shoalhaven City,Six Cities,18450
