Year,ScopeID,Sector,SubSector1,SubSector2,Emissions,LGA,Planning_Region,Metro_or_Regional,LGA_CODE18
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-40434,Coonamble,Central West and Orana,Regional,12150
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-96707,Coonamble,Central West and Orana,Regional,12150
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-63887,Coonamble,Central West and Orana,Regional,12150
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-39154,Coonamble,Central West and Orana,Regional,12150
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,78370,Coonamble,Central West and Orana,Regional,12150
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,-31043,Coonamble,Central West and Orana,Regional,12150
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,20,Coonamble,Central West and Orana,Regional,12150
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,16,Coonamble,Central West and Orana,Regional,12150
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,44,Coonamble,Central West and Orana,Regional,12150
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,10,Coonamble,Central West and Orana,Regional,12150
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-5158,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-17136,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-9556,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-7831,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-273084,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,103683,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,102301,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-200744,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-48544,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-79187,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,-57460,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,-59222,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,60,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,123,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,200,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-66,Cootamundra-Gundagai Regional,Riverina Murray,Regional,12160
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,1274,Cowra,Central West and Orana,Regional,12350
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-9144,Cowra,Central West and Orana,Regional,12350
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,4526,Cowra,Central West and Orana,Regional,12350
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,5351,Cowra,Central West and Orana,Regional,12350
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-69266,Cowra,Central West and Orana,Regional,12350
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-54502,Cowra,Central West and Orana,Regional,12350
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-69416,Cowra,Central West and Orana,Regional,12350
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-39606,Cowra,Central West and Orana,Regional,12350
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-14801,Cowra,Central West and Orana,Regional,12350
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-27175,Cowra,Central West and Orana,Regional,12350
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,-16655,Cowra,Central West and Orana,Regional,12350
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,-5703,Cowra,Central West and Orana,Regional,12350
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,157,Cowra,Central West and Orana,Regional,12350
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,21,Cowra,Central West and Orana,Regional,12350
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,65,Cowra,Central West and Orana,Regional,12350
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-80,Cowra,Central West and Orana,Regional,12350
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Cumberland,Central River City,Six Cities,12380
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Cumberland,Central River City,Six Cities,12380
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Cumberland,Central River City,Six Cities,12380
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Cumberland,Central River City,Six Cities,12380
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-282,Cumberland,Central River City,Six Cities,12380
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-210,Cumberland,Central River City,Six Cities,12380
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-375,Cumberland,Central River City,Six Cities,12380
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-280,Cumberland,Central River City,Six Cities,12380
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,35,Cumberland,Central River City,Six Cities,12380
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,38,Cumberland,Central River City,Six Cities,12380
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,29,Cumberland,Central River City,Six Cities,12380
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,47,Cumberland,Central River City,Six Cities,12380
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,339,Cumberland,Central River City,Six Cities,12380
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,498,Cumberland,Central River City,Six Cities,12380
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,134,Cumberland,Central River City,Six Cities,12380
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,423,Cumberland,Central River City,Six Cities,12380
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,30011,Dubbo Regional,Central West and Orana,Regional,12390
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,5433,Dubbo Regional,Central West and Orana,Regional,12390
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,75491,Dubbo Regional,Central West and Orana,Regional,12390
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,70461,Dubbo Regional,Central West and Orana,Regional,12390
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-69732,Dubbo Regional,Central West and Orana,Regional,12390
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-68275,Dubbo Regional,Central West and Orana,Regional,12390
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-65571,Dubbo Regional,Central West and Orana,Regional,12390
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-71418,Dubbo Regional,Central West and Orana,Regional,12390
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,32436,Dubbo Regional,Central West and Orana,Regional,12390
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-33893,Dubbo Regional,Central West and Orana,Regional,12390
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,79950,Dubbo Regional,Central West and Orana,Regional,12390
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,99141,Dubbo Regional,Central West and Orana,Regional,12390
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,1873,Dubbo Regional,Central West and Orana,Regional,12390
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,916,Dubbo Regional,Central West and Orana,Regional,12390
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,2063,Dubbo Regional,Central West and Orana,Regional,12390
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-1056,Dubbo Regional,Central West and Orana,Regional,12390
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,9,Dungog,Upper Hunter,Regional,12700
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-1,Dungog,Upper Hunter,Regional,12700
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-7,Dungog,Upper Hunter,Regional,12700
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-6,Dungog,Upper Hunter,Regional,12700
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-5560,Dungog,Upper Hunter,Regional,12700
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,17882,Dungog,Upper Hunter,Regional,12700
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-18629,Dungog,Upper Hunter,Regional,12700
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-47647,Dungog,Upper Hunter,Regional,12700
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,19720,Dungog,Upper Hunter,Regional,12700
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,9367,Dungog,Upper Hunter,Regional,12700
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,-1405,Dungog,Upper Hunter,Regional,12700
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,24765,Dungog,Upper Hunter,Regional,12700
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,90,Dungog,Upper Hunter,Regional,12700
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,259,Dungog,Upper Hunter,Regional,12700
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,-16,Dungog,Upper Hunter,Regional,12700
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,70,Dungog,Upper Hunter,Regional,12700
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-5921,Edward River,Riverina Murray,Regional,12730
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-13571,Edward River,Riverina Murray,Regional,12730
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,5623,Edward River,Riverina Murray,Regional,12730
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-74183,Edward River,Riverina Murray,Regional,12730
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-1810,Edward River,Riverina Murray,Regional,12730
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-3064,Edward River,Riverina Murray,Regional,12730
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-2157,Edward River,Riverina Murray,Regional,12730
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-1349,Edward River,Riverina Murray,Regional,12730
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-12546,Edward River,Riverina Murray,Regional,12730
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,38078,Edward River,Riverina Murray,Regional,12730
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,140358,Edward River,Riverina Murray,Regional,12730
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,-56106,Edward River,Riverina Murray,Regional,12730
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,206,Edward River,Riverina Murray,Regional,12730
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,21,Edward River,Riverina Murray,Regional,12730
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,174,Edward River,Riverina Murray,Regional,12730
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,59,Edward River,Riverina Murray,Regional,12730
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,233,Eurobodalla,South East and Tablelands,Regional,12750
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,448,Eurobodalla,South East and Tablelands,Regional,12750
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,124,Eurobodalla,South East and Tablelands,Regional,12750
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,152,Eurobodalla,South East and Tablelands,Regional,12750
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-197951,Eurobodalla,South East and Tablelands,Regional,12750
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-360306,Eurobodalla,South East and Tablelands,Regional,12750
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-483135,Eurobodalla,South East and Tablelands,Regional,12750
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-377953,Eurobodalla,South East and Tablelands,Regional,12750
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,86012,Eurobodalla,South East and Tablelands,Regional,12750
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,103232,Eurobodalla,South East and Tablelands,Regional,12750
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,72581,Eurobodalla,South East and Tablelands,Regional,12750
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,65383,Eurobodalla,South East and Tablelands,Regional,12750
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,4969,Eurobodalla,South East and Tablelands,Regional,12750
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,4952,Eurobodalla,South East and Tablelands,Regional,12750
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,1934,Eurobodalla,South East and Tablelands,Regional,12750
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,579,Eurobodalla,South East and Tablelands,Regional,12750
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,82,Fairfield,Western Parkland City,Six Cities,12850
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,66,Fairfield,Western Parkland City,Six Cities,12850
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,55,Fairfield,Western Parkland City,Six Cities,12850
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,83,Fairfield,Western Parkland City,Six Cities,12850
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,114394,Fairfield,Western Parkland City,Six Cities,12850
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,437760,Fairfield,Western Parkland City,Six Cities,12850
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,23121,Fairfield,Western Parkland City,Six Cities,12850
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-13769,Fairfield,Western Parkland City,Six Cities,12850
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,189,Fairfield,Western Parkland City,Six Cities,12850
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,217,Fairfield,Western Parkland City,Six Cities,12850
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,190,Fairfield,Western Parkland City,Six Cities,12850
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,413,Fairfield,Western Parkland City,Six Cities,12850
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,1460,Fairfield,Western Parkland City,Six Cities,12850
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,1184,Fairfield,Western Parkland City,Six Cities,12850
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,986,Fairfield,Western Parkland City,Six Cities,12850
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,65,Fairfield,Western Parkland City,Six Cities,12850
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-27912,Federation,Riverina Murray,Regional,12870
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-32663,Federation,Riverina Murray,Regional,12870
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,6926,Federation,Riverina Murray,Regional,12870
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-58657,Federation,Riverina Murray,Regional,12870
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-7939,Federation,Riverina Murray,Regional,12870
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-15208,Federation,Riverina Murray,Regional,12870
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-9356,Federation,Riverina Murray,Regional,12870
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-7483,Federation,Riverina Murray,Regional,12870
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-47822,Federation,Riverina Murray,Regional,12870
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-54776,Federation,Riverina Murray,Regional,12870
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,-37080,Federation,Riverina Murray,Regional,12870
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,-71752,Federation,Riverina Murray,Regional,12870
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,572,Federation,Riverina Murray,Regional,12870
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,-202,Federation,Riverina Murray,Regional,12870
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,374,Federation,Riverina Murray,Regional,12870
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-213,Federation,Riverina Murray,Regional,12870
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-15376,Forbes,Central West and Orana,Regional,12900
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,9209,Forbes,Central West and Orana,Regional,12900
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,128103,Forbes,Central West and Orana,Regional,12900
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,99629,Forbes,Central West and Orana,Regional,12900
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-6665,Forbes,Central West and Orana,Regional,12900
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-7258,Forbes,Central West and Orana,Regional,12900
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-6729,Forbes,Central West and Orana,Regional,12900
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-7535,Forbes,Central West and Orana,Regional,12900
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,-27637,Forbes,Central West and Orana,Regional,12900
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-31744,Forbes,Central West and Orana,Regional,12900
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,7686,Forbes,Central West and Orana,Regional,12900
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,11683,Forbes,Central West and Orana,Regional,12900
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,23,Forbes,Central West and Orana,Regional,12900
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,72,Forbes,Central West and Orana,Regional,12900
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,75,Forbes,Central West and Orana,Regional,12900
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-53,Forbes,Central West and Orana,Regional,12900
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Georges River,Central River City,Six Cities,12930
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Georges River,Central River City,Six Cities,12930
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Georges River,Central River City,Six Cities,12930
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,0,Georges River,Central River City,Six Cities,12930
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-39178,Georges River,Central River City,Six Cities,12930
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-20615,Georges River,Central River City,Six Cities,12930
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-69608,Georges River,Central River City,Six Cities,12930
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-125204,Georges River,Central River City,Six Cities,12930
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,14,Georges River,Central River City,Six Cities,12930
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,12,Georges River,Central River City,Six Cities,12930
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,15,Georges River,Central River City,Six Cities,12930
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,20,Georges River,Central River City,Six Cities,12930
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,207,Georges River,Central River City,Six Cities,12930
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,441,Georges River,Central River City,Six Cities,12930
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,101,Georges River,Central River City,Six Cities,12930
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,282,Georges River,Central River City,Six Cities,12930
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,28843,Gilgandra,Central West and Orana,Regional,12950
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,60271,Gilgandra,Central West and Orana,Regional,12950
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,136970,Gilgandra,Central West and Orana,Regional,12950
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,86441,Gilgandra,Central West and Orana,Regional,12950
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-47975,Gilgandra,Central West and Orana,Regional,12950
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-45431,Gilgandra,Central West and Orana,Regional,12950
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-41640,Gilgandra,Central West and Orana,Regional,12950
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-48059,Gilgandra,Central West and Orana,Regional,12950
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,18313,Gilgandra,Central West and Orana,Regional,12950
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,936,Gilgandra,Central West and Orana,Regional,12950
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,95475,Gilgandra,Central West and Orana,Regional,12950
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,65085,Gilgandra,Central West and Orana,Regional,12950
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,131,Gilgandra,Central West and Orana,Regional,12950
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,65,Gilgandra,Central West and Orana,Regional,12950
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,106,Gilgandra,Central West and Orana,Regional,12950
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,2,Gilgandra,Central West and Orana,Regional,12950
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-17,Glen Innes Severn,New England North West,Regional,13010
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-333,Glen Innes Severn,New England North West,Regional,13010
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-197,Glen Innes Severn,New England North West,Regional,13010
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,-80,Glen Innes Severn,New England North West,Regional,13010
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-282810,Glen Innes Severn,New England North West,Regional,13010
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-321079,Glen Innes Severn,New England North West,Regional,13010
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-382396,Glen Innes Severn,New England North West,Regional,13010
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-302961,Glen Innes Severn,New England North West,Regional,13010
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,54030,Glen Innes Severn,New England North West,Regional,13010
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-52210,Glen Innes Severn,New England North West,Regional,13010
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,89993,Glen Innes Severn,New England North West,Regional,13010
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,57226,Glen Innes Severn,New England North West,Regional,13010
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,190,Glen Innes Severn,New England North West,Regional,13010
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,-2,Glen Innes Severn,New England North West,Regional,13010
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,295,Glen Innes Severn,New England North West,Regional,13010
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-54,Glen Innes Severn,New England North West,Regional,13010
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-136,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-563,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,-391,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,27,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-62761,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-64815,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-142725,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,-137489,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,48585,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,-5507,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,21196,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,56946,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,2932,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,976,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,269,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,-370,Goulburn Mulwaree,South East and Tablelands,Regional,13310
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,13981,Greater Hume Shire,Riverina Murray,Regional,13340
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,-923,Greater Hume Shire,Riverina Murray,Regional,13340
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,28628,Greater Hume Shire,Riverina Murray,Regional,13340
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,29949,Greater Hume Shire,Riverina Murray,Regional,13340
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-553758,Greater Hume Shire,Riverina Murray,Regional,13340
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-482937,Greater Hume Shire,Riverina Murray,Regional,13340
2018,1,"Land Use, Land Use Change and Forestry",Forest land,,-363330,Greater Hume Shire,Riverina Murray,Regional,13340
2019,1,"Land Use, Land Use Change and Forestry",Forest land,,37088,Greater Hume Shire,Riverina Murray,Regional,13340
2016,1,"Land Use, Land Use Change and Forestry",Grassland,,44351,Greater Hume Shire,Riverina Murray,Regional,13340
2017,1,"Land Use, Land Use Change and Forestry",Grassland,,64135,Greater Hume Shire,Riverina Murray,Regional,13340
2018,1,"Land Use, Land Use Change and Forestry",Grassland,,98153,Greater Hume Shire,Riverina Murray,Regional,13340
2019,1,"Land Use, Land Use Change and Forestry",Grassland,,92705,Greater Hume Shire,Riverina Murray,Regional,13340
2016,1,"Land Use, Land Use Change and Forestry",Settlement,,158,Greater Hume Shire,Riverina Murray,Regional,13340
2017,1,"Land Use, Land Use Change and Forestry",Settlement,,31,Greater Hume Shire,Riverina Murray,Regional,13340
2018,1,"Land Use, Land Use Change and Forestry",Settlement,,9,Greater Hume Shire,Riverina Murray,Regional,13340
2019,1,"Land Use, Land Use Change and Forestry",Settlement,,34,Greater Hume Shire,Riverina Murray,Regional,13340
2016,1,"Land Use, Land Use Change and Forestry",Cropland,,-1960,Griffith,Riverina Murray,Regional,13450
2017,1,"Land Use, Land Use Change and Forestry",Cropland,,7698,Griffith,Riverina Murray,Regional,13450
2018,1,"Land Use, Land Use Change and Forestry",Cropland,,23906,Griffith,Riverina Murray,Regional,13450
2019,1,"Land Use, Land Use Change and Forestry",Cropland,,979,Griffith,Riverina Murray,Regional,13450
2016,1,"Land Use, Land Use Change and Forestry",Forest land,,-522,Griffith,Riverina Murray,Regional,13450
2017,1,"Land Use, Land Use Change and Forestry",Forest land,,-810,Griffith,Riverina Murray,Regional,13450
